source,age_ka,age_GTS2004,age_GTS2012,age_GTS2016,age_GTS2020,d18O,d18O_sw,sealevel
1209 Westerhold57301.31,57301.31,56.851,57.30131,57.301,57.301,0.18,-0.56,34.44
1209 Westerhold57337.99,57337.99,56.885,57.33799,57.338,57.338,0.14,-0.62,38.08
1209 Westerhold57353.94,57353.94,56.9,57.35394,57.354,57.354,0.06,-0.71,43.86
1209 Westerhold57368.50,57368.5,56.913,57.3685,57.369,57.369,0.26,-0.52,32.03
1209 Westerhold57375.10,57375.1,56.919,57.3751,57.375,57.375,0.18,-0.61,37.32
1209 Westerhold57381.69,57381.69,56.925,57.38169,57.382,57.382,0.37,-0.42,25.61
1209 Westerhold57388.29,57388.29,56.932,57.38829,57.388,57.388,0.26,-0.53,32.75
1209 Westerhold57394.88,57394.88,56.938,57.39488,57.395,57.395,0.39,-0.41,24.92
1209 Westerhold57401.48,57401.48,56.944,57.40148,57.401,57.401,0.27,-0.53,32.4
1209 Westerhold57408.07,57408.07,56.95,57.40807,57.408,57.408,0.34,-0.46,28.53
1209 Westerhold57414.67,57414.67,56.956,57.41467,57.415,57.415,0.31,-0.5,30.72
1209 Westerhold57421.26,57421.26,56.962,57.42126,57.421,57.421,0.32,-0.49,30.13
1209 Westerhold57427.86,57427.86,56.968,57.42786,57.428,57.428,0.35,-0.46,28.48
1209 Westerhold57434.45,57434.45,56.974,57.43445,57.434,57.434,0.23,-0.59,36.01
1209 Westerhold57441.05,57441.05,56.981,57.44105,57.441,57.441,0.21,-0.61,37.7
1209 Westerhold57447.64,57447.64,56.987,57.44764,57.448,57.448,0.19,-0.64,39.34
1209 Westerhold57454.24,57454.24,56.993,57.45424,57.454,57.454,0.36,-0.47,29.19
1209 Westerhold57460.83,57460.83,56.999,57.46083,57.461,57.461,0.04,-0.8,49.03
1209 Westerhold57467.43,57467.43,57.005,57.46743,57.467,57.467,0.33,-0.51,31.54
1209 Westerhold57474.02,57474.02,57.011,57.47402,57.474,57.474,0.19,-0.65,40.12
1209 Westerhold57480.62,57480.62,57.017,57.48062,57.481,57.481,0.2,-0.65,40.18
1209 Westerhold57487.21,57487.21,57.023,57.48721,57.487,57.487,0.13,-0.72,44.14
1209 Westerhold57493.81,57493.81,57.029,57.49381,57.494,57.494,0.25,-0.61,37.58
1209 Westerhold57500.40,57500.4,57.036,57.5004,57.5,57.5,0.45,-0.41,25.06
1209 Westerhold57505.68,57505.68,57.041,57.50568,57.506,57.506,0.22,-0.64,39.44
1209 Westerhold57513.59,57513.59,57.048,57.51359,57.514,57.514,0.29,-0.57,35.37
1209 Westerhold57520.19,57520.19,57.054,57.52019,57.52,57.52,0.25,-0.62,38.02
1209 Westerhold57526.78,57526.78,57.06,57.52678,57.527,57.527,0.22,-0.66,40.63
1209 Westerhold57533.38,57533.38,57.066,57.53338,57.533,57.533,0.18,-0.7,42.81
1209 Westerhold57539.97,57539.97,57.072,57.53997,57.54,57.54,0.12,-0.76,46.73
1209 Westerhold57546.57,57546.57,57.078,57.54657,57.547,57.547,-0.01,-0.9,55.43
1209 Westerhold57553.16,57553.16,57.085,57.55316,57.553,57.553,0.1,-0.79,48.53
1209 Westerhold57557.12,57557.12,57.088,57.55712,57.557,57.557,0.08,-0.81,49.84
1209 Westerhold57566.35,57566.35,57.097,57.56635,57.566,57.566,-0.1,-1,61.68
1209 Westerhold57570.31,57570.31,57.1,57.57031,57.57,57.57,-0.02,-0.93,57.06
1209 Westerhold57579.54,57579.54,57.109,57.57954,57.58,57.58,0.29,-0.62,38.32
1209 Westerhold57586.14,57586.14,57.115,57.58614,57.586,57.586,0.27,-0.64,39.45
1209 Westerhold57592.73,57592.73,57.121,57.59273,57.593,57.593,0.22,-0.69,42.68
1209 Westerhold57599.33,57599.33,57.127,57.59933,57.599,57.599,0.15,-0.77,47.53
1209 Westerhold57605.92,57605.92,57.134,57.60592,57.606,57.606,0.29,-0.63,38.96
1209 Westerhold57612.52,57612.52,57.14,57.61252,57.613,57.613,0.1,-0.83,51.09
1209 Westerhold57619.11,57619.11,57.146,57.61911,57.619,57.619,0.01,-0.92,56.66
1209 Westerhold57632.30,57632.3,57.158,57.6323,57.632,57.632,0.19,-0.75,45.89
1209 Westerhold57638.90,57638.9,57.164,57.6389,57.639,57.639,0,-0.94,57.97
1209 Westerhold57645.49,57645.49,57.17,57.64549,57.645,57.645,0.07,-0.88,54.33
1209 Westerhold57658.68,57658.68,57.182,57.65868,57.659,57.659,0.12,-0.83,51.16
1209 Westerhold57672.60,57672.6,57.195,57.6726,57.673,57.673,0.2,-0.76,46.91
1209 Westerhold57681.01,57681.01,57.203,57.68101,57.681,57.681,0.15,-0.81,50.15
1209 Westerhold57686.61,57686.61,57.208,57.68661,57.687,57.687,0.08,-0.89,54.97
1209 Westerhold57707.61,57707.61,57.227,57.70761,57.708,57.708,0.06,-0.92,56.72
1209 Westerhold57735.62,57735.62,57.253,57.73562,57.736,57.736,0.31,-0.69,42.48
1209 Westerhold57742.62,57742.62,57.26,57.74262,57.743,57.743,0.15,-0.86,53.01
1209 Westerhold57749.62,57749.62,57.266,57.74962,57.75,57.75,0.09,-0.92,56.56
1209 Westerhold57756.63,57756.63,57.273,57.75663,57.757,57.757,0.33,-0.68,42.15
1209 Westerhold57763.63,57763.63,57.279,57.76363,57.764,57.764,0.06,-0.96,59.22
1209 Westerhold57770.63,57770.63,57.285,57.77063,57.771,57.771,0.31,-0.71,43.88
1209 Westerhold57777.63,57777.63,57.292,57.77763,57.778,57.778,-0.04,-1.07,65.83
1209 Westerhold57784.63,57784.63,57.298,57.78463,57.785,57.785,0.22,-0.81,50.15
1209 Westerhold57791.64,57791.64,57.305,57.79164,57.792,57.792,0.47,-0.57,34.89
1209 Westerhold57798.64,57798.64,57.311,57.79864,57.799,57.799,0.4,-0.64,39.61
1209 Westerhold57805.64,57805.64,57.318,57.80564,57.806,57.806,0.49,-0.56,34.17
1209 Westerhold57812.64,57812.64,57.324,57.81264,57.813,57.813,0.3,-0.75,46.13
1209 Westerhold57819.64,57819.64,57.331,57.81964,57.82,57.82,0.45,-0.6,36.91
1209 Westerhold57826.64,57826.64,57.337,57.82664,57.827,57.827,0.36,-0.7,43.05
1209 Westerhold57833.65,57833.65,57.343,57.83365,57.834,57.834,0.38,-0.69,42.2
1209 Westerhold57840.65,57840.65,57.35,57.84065,57.841,57.841,0.22,-0.85,52.34
1209 Westerhold57847.65,57847.65,57.356,57.84765,57.848,57.848,0.45,-0.62,37.95
1209 Westerhold57854.65,57854.65,57.363,57.85465,57.855,57.855,0.04,-1.03,63.5
1209 Westerhold57861.65,57861.65,57.369,57.86165,57.862,57.862,0.38,-0.7,43.11
1209 Westerhold57867.26,57867.26,57.374,57.86726,57.867,57.867,-0.08,-1.16,71.5
1209 Westerhold57875.66,57875.66,57.382,57.87566,57.876,57.876,0.46,-0.63,38.79
1209 Westerhold57882.66,57882.66,57.389,57.88266,57.883,57.883,0.41,-0.69,42.16
1209 Westerhold57889.66,57889.66,57.395,57.88966,57.89,57.89,0.46,-0.64,39.38
1209 Westerhold57896.66,57896.66,57.401,57.89666,57.897,57.897,0.22,-0.88,53.89
1209 Westerhold57903.66,57903.66,57.408,57.90366,57.904,57.904,0.38,-0.73,44.81
1209 Westerhold57910.67,57910.67,57.414,57.91067,57.911,57.911,0.29,-0.82,50.21
1209 Westerhold57917.67,57917.67,57.421,57.91767,57.918,57.918,0.55,-0.56,34.55
1209 Westerhold57924.67,57924.67,57.427,57.92467,57.925,57.925,0.2,-0.92,56.41
1209 Westerhold57931.67,57931.67,57.434,57.93167,57.932,57.932,0.35,-0.77,47.38
1209 Westerhold57938.67,57938.67,57.44,57.93867,57.939,57.939,0.15,-0.98,60.23
1209 Westerhold57945.68,57945.68,57.447,57.94568,57.946,57.946,0.43,-0.7,43.2
1209 Westerhold57952.68,57952.68,57.453,57.95268,57.953,57.953,0.41,-0.72,44.44
1209 Westerhold57959.68,57959.68,57.459,57.95968,57.96,57.96,0.09,-1.05,64.61
1209 Westerhold57966.68,57966.68,57.466,57.96668,57.967,57.967,0.03,-1.12,68.66
1209 Westerhold57973.68,57973.68,57.472,57.97368,57.974,57.974,0.52,-0.62,38.44
1209 Westerhold57980.69,57980.69,57.479,57.98069,57.981,57.981,0.29,-0.86,53.14
1209 Westerhold57987.69,57987.69,57.485,57.98769,57.988,57.988,0.33,-0.82,50.58
1209 Westerhold57994.69,57994.69,57.492,57.99469,57.995,57.995,0.38,-0.78,48.21
1209 Westerhold58001.69,58001.69,57.498,58.00169,58.002,58.002,-0.27,-1.43,88.23
1209 Westerhold58008.69,58008.69,57.505,58.00869,58.009,58.009,0.4,-0.77,47.27
1209 Westerhold58015.69,58015.69,57.511,58.01569,58.016,58.016,0.18,-1,61.3
1209 Westerhold58022.70,58022.7,57.517,58.0227,58.023,58.023,0.37,-0.8,49.53
1209 Westerhold58029.70,58029.7,57.524,58.0297,58.03,58.03,0.53,-0.65,39.91
1209 Westerhold58036.70,58036.7,57.53,58.0367,58.037,58.037,0.28,-0.91,55.76
1209 Westerhold58043.70,58043.7,57.537,58.0437,58.044,58.044,0.37,-0.82,50.53
1209 Westerhold58050.70,58050.7,57.543,58.0507,58.051,58.051,0.2,-1,61.32
1209 Westerhold58057.71,58057.71,57.55,58.05771,58.058,58.058,-1.82,-1.2,73.73
1209 Westerhold58064.71,58064.71,57.556,58.06471,58.065,58.065,0.37,-0.84,51.45
1209 Westerhold58068.49,58068.49,57.56,58.06849,58.068,58.068,0.49,-0.72,44.19
1209 Westerhold58071.71,58071.71,57.563,58.07171,58.072,58.072,0.29,-0.91,56.13
1209 Westerhold58071.71,58071.71,57.563,58.07171,58.072,58.072,0.32,-0.88,54.41
1209 Westerhold58074.09,58074.09,57.565,58.07409,58.074,58.074,0.52,-0.68,42.12
1209 Westerhold58085.71,58085.71,57.575,58.08571,58.086,58.086,0.38,-0.84,51.54
1209 Westerhold58090.89,58090.89,57.58,58.09089,58.091,58.091,0.47,-0.75,46.13
1209 Westerhold58096.50,58096.5,57.585,58.0965,58.097,58.097,0.49,-0.73,44.75
1209 Westerhold58099.72,58099.72,57.588,58.09972,58.1,58.1,0.47,-0.75,46.07
1209 Westerhold58102.10,58102.1,57.59,58.1021,58.102,58.102,0.66,-0.56,34.38
1209 Westerhold58107.70,58107.7,57.596,58.1077,58.108,58.108,0.62,-0.6,36.8
1209 Westerhold58113.30,58113.3,57.601,58.1133,58.113,58.113,0.59,-0.63,38.74
1209 Westerhold58113.72,58113.72,57.601,58.11372,58.114,58.114,0.65,-0.58,35.42
1209 Westerhold58119.04,58119.04,57.606,58.11904,58.119,58.119,0.55,-0.67,41.36
1209 Westerhold58127.74,58127.74,57.614,58.12774,58.128,58.128,0.61,-0.61,37.42
1209 Westerhold58131.02,58131.02,57.617,58.13102,58.131,58.131,0.65,-0.57,35.28
1209 Westerhold58136.24,58136.24,57.622,58.13624,58.136,58.136,0.68,-0.54,33.27
1209 Westerhold58144.94,58144.94,57.63,58.14494,58.145,58.145,0.66,-0.56,34.66
1209 Westerhold58153.44,58153.44,57.638,58.15344,58.153,58.153,0.78,-0.44,26.91
1209 Westerhold58162.14,58162.14,57.646,58.16214,58.162,58.162,0.64,-0.58,35.97
1209 Westerhold58169.67,58169.67,57.653,58.16967,58.17,58.17,0.67,-0.55,33.97
1209 Westerhold58170.83,58170.83,57.654,58.17083,58.171,58.171,0.8,-0.43,26.22
1209 Westerhold58179.34,58179.34,57.662,58.17934,58.179,58.179,0.58,-0.64,39.36
1209 Westerhold58188.03,58188.03,57.67,58.18803,58.188,58.188,0.74,-0.48,29.82
1209 Westerhold58189.00,58189,57.67,58.189,58.189,58.189,0.69,-0.53,32.86
1209 Westerhold58196.54,58196.54,57.677,58.19654,58.197,58.197,0.79,-0.43,26.5
1209 Westerhold58205.23,58205.23,57.685,58.20523,58.205,58.205,0.74,-0.48,29.61
1209 Westerhold58208.32,58208.32,57.688,58.20832,58.208,58.208,-0.48,-1.7,104.56
1209 Westerhold58213.93,58213.93,57.693,58.21393,58.214,58.214,0.86,-0.36,22.42
1209 Westerhold58222.43,58222.43,57.701,58.22243,58.222,58.222,0.84,-0.38,23.59
1209 Westerhold58227.65,58227.65,57.706,58.22765,58.228,58.228,0.49,-0.73,44.96
1209 Westerhold58231.13,58231.13,57.709,58.23113,58.231,58.231,0.74,-0.49,29.89
1209 Westerhold58239.63,58239.63,57.717,58.23963,58.24,58.24,0.85,-0.37,22.76
1209 Westerhold58246.98,58246.98,57.724,58.24698,58.247,58.247,0.74,-0.48,29.68
1209 Westerhold58248.33,58248.33,57.725,58.24833,58.248,58.248,0.81,-0.41,25.39
1209 Westerhold58257.02,58257.02,57.733,58.25702,58.257,58.257,0.74,-0.48,29.61
1209 Westerhold58265.53,58265.53,57.741,58.26553,58.266,58.266,0.79,-0.43,26.7
1209 Westerhold58266.30,58266.3,57.742,58.2663,58.266,58.266,0.76,-0.46,28.16
1209 Westerhold58274.22,58274.22,57.749,58.27422,58.274,58.274,0.9,-0.33,20.07
1209 Westerhold58282.73,58282.73,57.757,58.28273,58.283,58.283,0.64,-0.58,35.49
1209 Westerhold58285.63,58285.63,57.759,58.28563,58.286,58.286,0.41,-0.81,49.73
1209 Westerhold58291.42,58291.42,57.765,58.29142,58.291,58.291,0.83,-0.39,24.28
1209 Westerhold58300.12,58300.12,57.773,58.30012,58.3,58.3,0.85,-0.37,22.63
1209 Westerhold58304.95,58304.95,57.777,58.30495,58.305,58.305,0.71,-0.51,31.68
1209 Westerhold58308.62,58308.62,57.781,58.30862,58.309,58.309,0.77,-0.45,27.6
1209 Westerhold58317.32,58317.32,57.789,58.31732,58.317,58.317,0.78,-0.45,27.47
1209 Westerhold58324.28,58324.28,57.795,58.32428,58.324,58.324,0.51,-0.71,43.51
1209 Westerhold58325.82,58325.82,57.796,58.32582,58.326,58.326,0.54,-0.68,41.85
1209 Westerhold58334.52,58334.52,57.804,58.33452,58.335,58.335,0.78,-0.45,27.4
1209 Westerhold58343.60,58343.6,57.813,58.3436,58.344,58.344,0.67,-0.55,33.83
1209 Westerhold58360.61,58360.61,57.828,58.36061,58.361,58.361,0.84,-0.38,23.39
1209 Westerhold58362.93,58362.93,57.831,58.36293,58.363,58.363,0.41,-0.82,50.21
1209 Westerhold58369.50,58369.5,57.837,58.3695,58.37,58.37,0.72,-0.51,31.13
1209 Westerhold58378.39,58378.39,57.845,58.37839,58.378,58.378,0.83,-0.39,23.8
1209 Westerhold58382.25,58382.25,57.848,58.38225,58.382,58.382,0,-1.22,75.04
1209 Westerhold58387.28,58387.28,57.853,58.38728,58.387,58.387,0.72,-0.5,31.06
1209 Westerhold58401.58,58401.58,57.866,58.40158,58.402,58.402,0.38,-0.85,52.08
1209 Westerhold58440.23,58440.23,57.902,58.44023,58.44,58.44,0.61,-0.61,37.35
1209 Westerhold58459.55,58459.55,57.919,58.45955,58.46,58.46,0.33,-0.89,54.99
1209 Westerhold58459.94,58459.94,57.92,58.45994,58.46,58.46,0.6,-0.62,38.46
1209 Westerhold58478.27,58478.27,57.937,58.47827,58.478,58.478,0.64,-0.58,35.9
1209 Westerhold58478.64,58478.64,57.937,58.47864,58.479,58.479,0.66,-0.56,34.59
1209 Westerhold58487.72,58487.72,57.945,58.48772,58.488,58.488,0.8,-0.42,25.81
1209 Westerhold58496.80,58496.8,57.954,58.4968,58.497,58.497,0.53,-0.7,42.82
1209 Westerhold58496.98,58496.98,57.954,58.49698,58.497,58.497,0.78,-0.44,26.91
1209 Westerhold58506.25,58506.25,57.962,58.50625,58.506,58.506,0.71,-0.51,31.48
1209 Westerhold58515.33,58515.33,57.971,58.51533,58.515,58.515,0.45,-0.77,47.24
1209 Westerhold58515.52,58515.52,57.971,58.51552,58.516,58.516,0.8,-0.42,26.08
1209 Westerhold58524.78,58524.78,57.979,58.52478,58.525,58.525,0.56,-0.66,40.67
1209 Westerhold58533.86,58533.86,57.988,58.53386,58.534,58.534,0.6,-0.62,38.11
1209 Westerhold58543.31,58543.31,57.996,58.54331,58.543,58.543,0.77,-0.45,27.67
1209 Westerhold58552.39,58552.39,58.005,58.55239,58.552,58.552,0.41,-0.81,49.73
1209 Westerhold58552.39,58552.39,58.005,58.55239,58.552,58.552,0.75,-0.47,29.06
1209 Westerhold58561.66,58561.66,58.013,58.56166,58.562,58.562,0.94,-0.28,17.51
1209 Westerhold58570.92,58570.92,58.022,58.57092,58.571,58.571,0.7,-0.52,31.96
1209 Westerhold58570.92,58570.92,58.022,58.57092,58.571,58.571,0.79,-0.43,26.36
1209 Westerhold58580.19,58580.19,58.03,58.58019,58.58,58.58,0.74,-0.48,29.4
1209 Westerhold58587.60,58587.6,58.037,58.5876,58.588,58.588,0.65,-0.57,34.93
1209 Westerhold58588.34,58588.34,58.038,58.58834,58.588,58.588,0.57,-0.66,40.33
1209 Westerhold58595.01,58595.01,58.044,58.59501,58.595,58.595,0.8,-0.42,26.08
1209 Westerhold58602.42,58602.42,58.051,58.60242,58.602,58.602,0.71,-0.51,31.27
1209 Westerhold58604.65,58604.65,58.053,58.60465,58.605,58.605,0.59,-0.63,38.87
1209 Westerhold58609.84,58609.84,58.058,58.60984,58.61,58.61,0.77,-0.45,27.6
1209 Westerhold58617.25,58617.25,58.065,58.61725,58.617,58.617,0.76,-0.47,28.64
1209 Westerhold58621.14,58621.14,58.068,58.62114,58.621,58.621,0.55,-0.67,41.16
1209 Westerhold58624.66,58624.66,58.071,58.62466,58.625,58.625,0.65,-0.57,35.14
1209 Westerhold58632.07,58632.07,58.078,58.63207,58.632,58.632,0.84,-0.38,23.59
1209 Westerhold58637.45,58637.45,58.083,58.63745,58.637,58.637,0.59,-0.64,39.08
1209 Westerhold58639.49,58639.49,58.085,58.63949,58.639,58.639,0.76,-0.46,28.57
1209 Westerhold58646.90,58646.9,58.092,58.6469,58.647,58.647,0.62,-0.6,36.87
1209 Westerhold58653.75,58653.75,58.098,58.65375,58.654,58.654,0.6,-0.62,38.39
1209 Westerhold58654.31,58654.31,58.099,58.65431,58.654,58.654,0.87,-0.35,21.66
1209 Westerhold58661.72,58661.72,58.105,58.66172,58.662,58.662,0.66,-0.56,34.45
1209 Westerhold58669.13,58669.13,58.112,58.66913,58.669,58.669,0.8,-0.42,25.74
1209 Westerhold58670.62,58670.62,58.114,58.67062,58.671,58.671,0.59,-0.63,38.6
1209 Westerhold58676.55,58676.55,58.119,58.67655,58.677,58.677,0.77,-0.45,27.74
1209 Westerhold58683.96,58683.96,58.126,58.68396,58.684,58.684,0.61,-0.61,37.49
1209 Westerhold58688.22,58688.22,58.13,58.68822,58.688,58.688,0.51,-0.71,43.65
1209 Westerhold58691.37,58691.37,58.133,58.69137,58.691,58.691,0.77,-0.46,28.09
1209 Westerhold58698.78,58698.78,58.14,58.69878,58.699,58.699,0.68,-0.54,33.27
1209 Westerhold58705.83,58705.83,58.146,58.70583,58.706,58.706,0.42,-0.8,49.52
1209 Westerhold58706.20,58706.2,58.146,58.7062,58.706,58.706,0.67,-0.55,33.69
1209 Westerhold58713.61,58713.61,58.153,58.71361,58.714,58.714,0.63,-0.59,36.18
1209 Westerhold58721.02,58721.02,58.16,58.72102,58.721,58.721,0.73,-0.49,30.23
1209 Westerhold58723.43,58723.43,58.162,58.72343,58.723,58.723,0.55,-0.67,41.5
1209 Westerhold58728.43,58728.43,58.167,58.72843,58.728,58.728,0.7,-0.52,31.89
1209 Westerhold58735.85,58735.85,58.174,58.73585,58.736,58.736,0.61,-0.61,37.35
1209 Westerhold58741.03,58741.03,58.178,58.74103,58.741,58.741,0.68,-0.54,33.27
1209 Westerhold58743.26,58743.26,58.18,58.74326,58.743,58.743,0.7,-0.52,32.31
1209 Westerhold58750.67,58750.67,58.187,58.75067,58.751,58.751,0.59,-0.64,39.15
1209 Westerhold58758.08,58758.08,58.194,58.75808,58.758,58.758,0.72,-0.5,30.99
1209 Westerhold58758.64,58758.64,58.195,58.75864,58.759,58.759,0.34,-0.88,54.43
1209 Westerhold58765.49,58765.49,58.201,58.76549,58.765,58.765,0.87,-0.35,21.66
1209 Westerhold58772.91,58772.91,58.208,58.77291,58.773,58.773,0.57,-0.65,39.84
1209 Westerhold58776.24,58776.24,58.211,58.77624,58.776,58.776,0.61,-0.61,37.35
1209 Westerhold58780.32,58780.32,58.215,58.78032,58.78,58.78,0.76,-0.46,28.36
1209 Westerhold58787.73,58787.73,58.221,58.78773,58.788,58.788,0.65,-0.57,35.28
1209 Westerhold58793.85,58793.85,58.227,58.79385,58.794,58.794,0.42,-0.81,49.59
1209 Westerhold58795.14,58795.14,58.228,58.79514,58.795,58.795,0.62,-0.6,37.08
1209 Westerhold58802.56,58802.56,58.235,58.80256,58.803,58.803,0.61,-0.61,37.84
1209 Westerhold58809.97,58809.97,58.242,58.80997,58.81,58.81,0.68,-0.54,33.14
1209 Westerhold58811.45,58811.45,58.243,58.81145,58.811,58.811,0.6,-0.63,38.53
1209 Westerhold58817.38,58817.38,58.249,58.81738,58.817,58.817,0.78,-0.44,27.12
1209 Westerhold58824.79,58824.79,58.256,58.82479,58.825,58.825,0.69,-0.53,32.44
1209 Westerhold58829.06,58829.06,58.259,58.82906,58.829,58.829,0.4,-0.82,50.63
1209 Westerhold58832.21,58832.21,58.262,58.83221,58.832,58.832,0.68,-0.54,33.27
1209 Westerhold58839.62,58839.62,58.269,58.83962,58.84,58.84,0.54,-0.68,41.78
1209 Westerhold58846.66,58846.66,58.276,58.84666,58.847,58.847,0.31,-0.91,55.81
1209 Westerhold58847.03,58847.03,58.276,58.84703,58.847,58.847,0.7,-0.52,31.96
1209 Westerhold58854.44,58854.44,58.283,58.85444,58.854,58.854,0.66,-0.56,34.66
1209 Westerhold58863.90,58863.9,58.291,58.8639,58.864,58.864,0.73,-0.49,30.09
1209 Westerhold58879.49,58879.49,58.306,58.87949,58.879,58.879,0.88,-0.34,20.97
1209 Westerhold58895.08,58895.08,58.32,58.89508,58.895,58.895,0.87,-0.36,21.93
1209 Westerhold58910.67,58910.67,58.335,58.91067,58.911,58.911,0.78,-0.44,27.12
1209 Westerhold58926.26,58926.26,58.349,58.92626,58.926,58.926,0.81,-0.41,25.25
1209 Westerhold58941.85,58941.85,58.363,58.94185,58.942,58.942,0.61,-0.61,37.63
1209 Westerhold58957.44,58957.44,58.378,58.95744,58.957,58.957,0.67,-0.55,33.97
1209 Westerhold58973.04,58973.04,58.397,58.97304,58.973,58.973,0.67,-0.55,34.03
1209 Westerhold58988.63,58988.63,58.417,58.98863,58.989,58.989,0.68,-0.54,33.27
1209 Westerhold59004.22,59004.22,58.437,59.00422,59.004,59.004,0.76,-0.46,28.3
1209 Westerhold59019.81,59019.81,58.457,59.01981,59.02,59.02,0.86,-0.37,22.56
1209 Westerhold59035.40,59035.4,58.477,59.0354,59.035,59.035,0.89,-0.33,20.21
1209 Westerhold59050.99,59050.99,58.497,59.05099,59.051,59.051,0.84,-0.38,23.66
1209 Westerhold59066.58,59066.58,58.518,59.06658,59.067,59.067,1.02,-0.2,12.53
1209 Westerhold59082.17,59082.17,58.538,59.08217,59.082,59.082,0.92,-0.3,18.48
1209 Westerhold59097.76,59097.76,58.558,59.09776,59.098,59.098,0.93,-0.29,18.06
1209 Westerhold59113.35,59113.35,58.578,59.11335,59.113,59.113,0.88,-0.34,20.76
1209 Westerhold59128.94,59128.94,58.598,59.12894,59.129,59.129,0.77,-0.45,27.74
1209 Westerhold59164.97,59164.97,58.644,59.16497,59.165,59.165,0.72,-0.5,30.78
1209 Westerhold59182.98,59182.98,58.667,59.18298,59.183,59.183,0.64,-0.58,35.56
1209 Westerhold59200.99,59200.99,58.691,59.20099,59.201,59.201,0.78,-0.45,27.4
1209 Westerhold59219.00,59219,58.714,59.219,59.219,59.219,0.57,-0.65,39.84
1209 Westerhold59255.03,59255.03,58.755,59.25503,59.255,59.255,0.73,-0.49,30.37
1209 Westerhold59273.04,59273.04,58.772,59.27304,59.273,59.274,0.87,-0.35,21.8
1209 Westerhold59285.35,59285.35,58.784,59.28535,59.285,59.286,0.8,-0.42,25.74
1209 Westerhold59297.67,59297.67,58.796,59.29767,59.298,59.299,0.88,-0.34,21.1
1209 Westerhold59309.99,59309.99,58.808,59.30999,59.31,59.311,0.8,-0.42,26.08
1209 Westerhold59359.25,59359.25,58.856,59.35925,59.359,59.362,0.83,-0.39,24.28
1209 Westerhold59371.57,59371.57,58.868,59.37157,59.372,59.374,0.9,-0.33,20.07
1209 Westerhold59379.66,59379.66,58.876,59.37966,59.38,59.382,0.74,-0.48,29.47
1209 Westerhold59387.74,59387.74,58.884,59.38774,59.388,59.391,0.87,-0.35,21.52
1209 Westerhold59395.83,59395.83,58.892,59.39583,59.396,59.399,0.69,-0.53,32.58
1209 Westerhold59403.91,59403.91,58.9,59.40391,59.404,59.407,0.68,-0.54,33.14
1209 Westerhold59411.99,59411.99,58.908,59.41199,59.412,59.415,0.82,-0.4,24.63
1209 Westerhold59420.08,59420.08,58.916,59.42008,59.42,59.424,0.87,-0.36,21.93
1209 Westerhold59428.16,59428.16,58.924,59.42816,59.428,59.432,0.81,-0.42,25.6
1209 Westerhold59436.25,59436.25,58.932,59.43625,59.436,59.44,0.9,-0.32,20
1209 Westerhold59444.33,59444.33,58.939,59.44433,59.444,59.448,0.91,-0.32,19.44
1209 Westerhold59460.50,59460.5,58.955,59.4605,59.461,59.465,0.81,-0.41,25.39
1209 Westerhold59468.59,59468.59,58.963,59.46859,59.469,59.473,0.84,-0.39,23.73
1209 Westerhold59476.67,59476.67,58.971,59.47667,59.477,59.481,0.95,-0.27,16.61
1209 Westerhold59486.51,59486.51,58.981,59.48651,59.487,59.491,0.89,-0.33,20.55
1209 Westerhold59496.36,59496.36,58.99,59.49636,59.496,59.501,0.86,-0.37,22.56
1209 Westerhold59506.20,59506.2,59,59.5062,59.506,59.511,0.79,-0.43,26.57
1209 Westerhold59516.04,59516.04,59.009,59.51604,59.516,59.521,0.8,-0.42,26.01
1209 Westerhold59525.89,59525.89,59.019,59.52589,59.526,59.531,0.81,-0.42,25.6
1209 Westerhold59535.73,59535.73,59.029,59.53573,59.536,59.541,0.87,-0.35,21.38
1209 Westerhold59545.57,59545.57,59.038,59.54557,59.546,59.551,0.85,-0.38,23.11
1209 Westerhold59555.42,59555.42,59.048,59.55542,59.555,59.562,0.76,-0.46,28.57
1209 Westerhold59565.26,59565.26,59.057,59.56526,59.565,59.572,0.86,-0.36,22.42
1209 Westerhold59575.10,59575.1,59.067,59.5751,59.575,59.582,0.94,-0.28,17.44
1209 Westerhold59584.94,59584.94,59.077,59.58494,59.585,59.592,0.86,-0.36,22.42
1209 Westerhold59594.79,59594.79,59.086,59.59479,59.595,59.602,0.88,-0.34,20.83
1209 Westerhold59604.63,59604.63,59.096,59.60463,59.605,59.612,1.07,-0.15,9.42
1209 Westerhold59614.47,59614.47,59.105,59.61447,59.614,59.622,0.89,-0.33,20.27
